Path,Bam,Label,Locality,Individual,Collection Locality,Geographic Region
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_083_R1.sort.proper.rmdup.bam,RD_GSJS_083,RD_GSJS_083,GSJS_CS22A,126,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_085_R1.sort.proper.rmdup.bam,RD_GSJS_085,RD_GSJS_085,GSJS_CS22A,128,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_086_R1.sort.proper.rmdup.bam,RD_GSJS_086,RD_GSJS_086,GSJS_CS22A,129,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_087_R1.sort.proper.rmdup.bam,RD_GSJS_087,RD_GSJS_087,GSJS_CS22A,130,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_088_R1.sort.proper.rmdup.bam,RD_GSJS_088,RD_GSJS_088,GSJS_CS22A,131,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_089_R1.sort.proper.rmdup.bam,RD_GSJS_089,RD_GSJS_089,GSJS_CS22A,132,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_090_R1.sort.proper.rmdup.bam,RD_GSJS_090,RD_GSJS_090,GSJS_CS22A,133,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_091_R1.sort.proper.rmdup.bam,RD_GSJS_091,RD_GSJS_091,GSJS_CS22A,134,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_092_R1.sort.proper.rmdup.bam,RD_GSJS_092,RD_GSJS_092,GSJS_CS22A,135,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_093_R1.sort.proper.rmdup.bam,RD_GSJS_093,RD_GSJS_093,GSJS_CS22A,136,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_094_R1.sort.proper.rmdup.bam,RD_GSJS_094,RD_GSJS_094,GSJS_CS22A,137,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_095_R1.sort.proper.rmdup.bam,RD_GSJS_095,RD_GSJS_095,GSJS_CS22A,138,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_096_R1.sort.proper.rmdup.bam,RD_GSJS_096,RD_GSJS_096,GSJS_CS22A,139,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_097_R1.sort.proper.rmdup.bam,RD_GSJS_097,RD_GSJS_097,GSJS_CS22A,140,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_098_R1.sort.proper.rmdup.bam,RD_GSJS_098,RD_GSJS_098,GSJS_CS22A,141,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_099_R1.sort.proper.rmdup.bam,RD_GSJS_099,RD_GSJS_099,GSJS_BS,142,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_101_R1.sort.proper.rmdup.bam,RD_GSJS_101,RD_GSJS_101,GSJS_BS,144,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_103_R1.sort.proper.rmdup.bam,RD_GSJS_103,RD_GSJS_103,GSJS_BS,146,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_104_R1.sort.proper.rmdup.bam,RD_GSJS_104,RD_GSJS_104,GSJS_BS,147,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_105_R1.sort.proper.rmdup.bam,RD_GSJS_105,RD_GSJS_105,GSJS_BS,148,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_106_R1.sort.proper.rmdup.bam,RD_GSJS_106,RD_GSJS_106,GSJS_BS,149,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_107_R1.sort.proper.rmdup.bam,RD_GSJS_107,RD_GSJS_107,GSJS_BS,150,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_108_R1.sort.proper.rmdup.bam,RD_GSJS_108,RD_GSJS_108,GSJS_BS,151,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_109_R1.sort.proper.rmdup.bam,RD_GSJS_109,RD_GSJS_109,GSJS_BS,152,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_110_R1.sort.proper.rmdup.bam,RD_GSJS_110,RD_GSJS_110,GSJS_BS,153,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_113_R1.sort.proper.rmdup.bam,RD_GSJS_113,RD_GSJS_113,GSJS_BS,156,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_114_R1.sort.proper.rmdup.bam,RD_GSJS_114,RD_GSJS_114,GSJS_BS,157,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_115_R1.sort.proper.rmdup.bam,RD_GSJS_115,RD_GSJS_115,GSJS_BS,158,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_116_R1.sort.proper.rmdup.bam,RD_GSJS_116,RD_GSJS_116,GSJS_BS,159,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_117_R1.sort.proper.rmdup.bam,RD_GSJS_117,RD_GSJS_117,GSJS_BS,160,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_118_R1.sort.proper.rmdup.bam,RD_GSJS_118,RD_GSJS_118,GSJS_BS,161,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_124_R1.sort.proper.rmdup.bam,RD_GSJS_124,RD_GSJS_124,GSJS_SS19,167,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_126_R1.sort.proper.rmdup.bam,RD_GSJS_126,RD_GSJS_126,GSJS_SS19,169,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_127_R1.sort.proper.rmdup.bam,RD_GSJS_127,RD_GSJS_127,GSJS_SS19,170,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSJS_128_R1.sort.proper.rmdup.bam,RD_GSJS_128,RD_GSJS_128,GSJS_SS19,171,GSJS,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_001_R1.sort.proper.rmdup.bam,RD_GSTS_001,RD_GSTS_001,GSTS,172,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_002_R1.sort.proper.rmdup.bam,RD_GSTS_002,RD_GSTS_002,GSTS,173,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_003_R1.sort.proper.rmdup.bam,RD_GSTS_003,RD_GSTS_003,GSTS,174,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_004_R1.sort.proper.rmdup.bam,RD_GSTS_004,RD_GSTS_004,GSTS,175,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_005_R1.sort.proper.rmdup.bam,RD_GSTS_005,RD_GSTS_005,GSTS,176,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_006_R1.sort.proper.rmdup.bam,RD_GSTS_006,RD_GSTS_006,GSTS,177,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_007_R1.sort.proper.rmdup.bam,RD_GSTS_007,RD_GSTS_007,GSTS,178,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_008_R1.sort.proper.rmdup.bam,RD_GSTS_008,RD_GSTS_008,GSTS,179,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_009_R1.sort.proper.rmdup.bam,RD_GSTS_009,RD_GSTS_009,GSTS,180,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_010_R1.sort.proper.rmdup.bam,RD_GSTS_010,RD_GSTS_010,GSTS,181,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_011_R1.sort.proper.rmdup.bam,RD_GSTS_011,RD_GSTS_011,GSTS,182,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_012_R1.sort.proper.rmdup.bam,RD_GSTS_012,RD_GSTS_012,GSTS,183,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_013_R1.sort.proper.rmdup.bam,RD_GSTS_013,RD_GSTS_013,GSTS,184,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_014_R1.sort.proper.rmdup.bam,RD_GSTS_014,RD_GSTS_014,GSTS,185,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_015_R1.sort.proper.rmdup.bam,RD_GSTS_015,RD_GSTS_015,GSTS,186,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_016_R1.sort.proper.rmdup.bam,RD_GSTS_016,RD_GSTS_016,GSTS,187,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_017_R1.sort.proper.rmdup.bam,RD_GSTS_017,RD_GSTS_017,GSTS,188,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_018_R1.sort.proper.rmdup.bam,RD_GSTS_018,RD_GSTS_018,GSTS,189,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_019_R1.sort.proper.rmdup.bam,RD_GSTS_019,RD_GSTS_019,GSTS,190,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_GSTS_020_R1.sort.proper.rmdup.bam,RD_GSTS_020,RD_GSTS_020,GSTS,191,GSTS,Twin Springs
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_001_R1.sort.proper.rmdup.bam,RD_RBFL_001,RD_RBFL_001,RBFL,192,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_002_R1.sort.proper.rmdup.bam,RD_RBFL_002,RD_RBFL_002,RBFL,193,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_003_R1.sort.proper.rmdup.bam,RD_RBFL_003,RD_RBFL_003,RBFL,194,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_004_R1.sort.proper.rmdup.bam,RD_RBFL_004,RD_RBFL_004,RBFL,195,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_005_R1.sort.proper.rmdup.bam,RD_RBFL_005,RD_RBFL_005,RBFL,196,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_006_R1.sort.proper.rmdup.bam,RD_RBFL_006,RD_RBFL_006,RBFL,197,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_007_R1.sort.proper.rmdup.bam,RD_RBFL_007,RD_RBFL_007,RBFL,198,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_008_R1.sort.proper.rmdup.bam,RD_RBFL_008,RD_RBFL_008,RBFL,199,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_009_R1.sort.proper.rmdup.bam,RD_RBFL_009,RD_RBFL_009,RBFL,200,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_010_R1.sort.proper.rmdup.bam,RD_RBFL_010,RD_RBFL_010,RBFL,201,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_011_R1.sort.proper.rmdup.bam,RD_RBFL_011,RD_RBFL_011,RBFL,202,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_012_R1.sort.proper.rmdup.bam,RD_RBFL_012,RD_RBFL_012,RBFL,203,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_013_R1.sort.proper.rmdup.bam,RD_RBFL_013,RD_RBFL_013,RBFL,204,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_014_R1.sort.proper.rmdup.bam,RD_RBFL_014,RD_RBFL_014,RBFL,205,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_015_R1.sort.proper.rmdup.bam,RD_RBFL_015,RD_RBFL_015,RBFL,206,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_016_R1.sort.proper.rmdup.bam,RD_RBFL_016,RD_RBFL_016,RBFL,207,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_017_R1.sort.proper.rmdup.bam,RD_RBFL_017,RD_RBFL_017,RBFL,208,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_018_R1.sort.proper.rmdup.bam,RD_RBFL_018,RD_RBFL_018,RBFL,209,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_019_R1.sort.proper.rmdup.bam,RD_RBFL_019,RD_RBFL_019,RBFL,210,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFL_020_R1.sort.proper.rmdup.bam,RD_RBFL_020,RD_RBFL_020,RBFL,211,RBFL,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_001_R1.sort.proper.rmdup.bam,RD_RBFR_001,RD_RBFR_001,RBFR,212,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_002_R1.sort.proper.rmdup.bam,RD_RBFR_002,RD_RBFR_002,RBFR,213,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_003_R1.sort.proper.rmdup.bam,RD_RBFR_003,RD_RBFR_003,RBFR,214,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_004_R1.sort.proper.rmdup.bam,RD_RBFR_004,RD_RBFR_004,RBFR,215,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_005_R1.sort.proper.rmdup.bam,RD_RBFR_005,RD_RBFR_005,RBFR,216,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_006_R1.sort.proper.rmdup.bam,RD_RBFR_006,RD_RBFR_006,RBFR,217,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_007_R1.sort.proper.rmdup.bam,RD_RBFR_007,RD_RBFR_007,RBFR,218,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_008_R1.sort.proper.rmdup.bam,RD_RBFR_008,RD_RBFR_008,RBFR,219,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_009_R1.sort.proper.rmdup.bam,RD_RBFR_009,RD_RBFR_009,RBFR,220,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_010_R1.sort.proper.rmdup.bam,RD_RBFR_010,RD_RBFR_010,RBFR,221,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_011_R1.sort.proper.rmdup.bam,RD_RBFR_011,RD_RBFR_011,RBFR,222,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_012_R1.sort.proper.rmdup.bam,RD_RBFR_012,RD_RBFR_012,RBFR,223,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_013_R1.sort.proper.rmdup.bam,RD_RBFR_013,RD_RBFR_013,RBFR,224,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_014_R1.sort.proper.rmdup.bam,RD_RBFR_014,RD_RBFR_014,RBFR,225,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_015_R1.sort.proper.rmdup.bam,RD_RBFR_015,RD_RBFR_015,RBFR,226,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_016_R1.sort.proper.rmdup.bam,RD_RBFR_016,RD_RBFR_016,RBFR,227,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_017_R1.sort.proper.rmdup.bam,RD_RBFR_017,RD_RBFR_017,RBFR,228,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_018_R1.sort.proper.rmdup.bam,RD_RBFR_018,RD_RBFR_018,RBFR,229,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_019_R1.sort.proper.rmdup.bam,RD_RBFR_019,RD_RBFR_019,RBFR,230,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBFR_020_R1.sort.proper.rmdup.bam,RD_RBFR_020,RD_RBFR_020,RBFR,231,RBFR,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBRL_019_R1.sort.proper.rmdup.bam,RD_RBRL_019,RD_RBRL_019,P226,239,P226,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBRL_023_R1.sort.proper.rmdup.bam,RD_RBRL_023,RD_RBRL_023,P246,242,P246,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBRL_029_R1.sort.proper.rmdup.bam,RD_RBRL_029,RD_RBRL_029,P246,248,P246,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_RBRL_030_R1.sort.proper.rmdup.bam,RD_RBRL_030,RD_RBRL_030,P246,249,P246,Western Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_001_R1.sort.proper.rmdup.bam,RD_SPKR_001,RD_SPKR_001,SPKR,250,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_002_R1.sort.proper.rmdup.bam,RD_SPKR_002,RD_SPKR_002,SPKR,251,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_003_R1.sort.proper.rmdup.bam,RD_SPKR_003,RD_SPKR_003,SPKR,252,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_004_R1.sort.proper.rmdup.bam,RD_SPKR_004,RD_SPKR_004,SPKR,253,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_005_R1.sort.proper.rmdup.bam,RD_SPKR_005,RD_SPKR_005,SPKR,254,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_006_R1.sort.proper.rmdup.bam,RD_SPKR_006,RD_SPKR_006,SPKR,255,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_007_R1.sort.proper.rmdup.bam,RD_SPKR_007,RD_SPKR_007,SPKR,256,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_008_R1.sort.proper.rmdup.bam,RD_SPKR_008,RD_SPKR_008,SPKR,257,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_009_R1.sort.proper.rmdup.bam,RD_SPKR_009,RD_SPKR_009,SPKR,258,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_010_R1.sort.proper.rmdup.bam,RD_SPKR_010,RD_SPKR_010,SPKR,259,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_011_R1.sort.proper.rmdup.bam,RD_SPKR_011,RD_SPKR_011,SPKR,260,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_012_R1.sort.proper.rmdup.bam,RD_SPKR_012,RD_SPKR_012,SPKR,261,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_013_R1.sort.proper.rmdup.bam,RD_SPKR_013,RD_SPKR_013,SPKR,262,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_014_R1.sort.proper.rmdup.bam,RD_SPKR_014,RD_SPKR_014,SPKR,263,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_015_R1.sort.proper.rmdup.bam,RD_SPKR_015,RD_SPKR_015,SPKR,264,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_016_R1.sort.proper.rmdup.bam,RD_SPKR_016,RD_SPKR_016,SPKR,265,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_017_R1.sort.proper.rmdup.bam,RD_SPKR_017,RD_SPKR_017,SPKR,266,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_018_R1.sort.proper.rmdup.bam,RD_SPKR_018,RD_SPKR_018,SPKR,267,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_019_R1.sort.proper.rmdup.bam,RD_SPKR_019,RD_SPKR_019,SPKR,268,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPKR_020_R1.sort.proper.rmdup.bam,RD_SPKR_020,RD_SPKR_020,SPKR,269,SPKR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPSH_001_R1.sort.proper.rmdup.bam,RD_SPSH_001,RD_SPSH_001,SPSH,270,SPSH,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPSH_002_R1.sort.proper.rmdup.bam,RD_SPSH_002,RD_SPSH_002,SPSH,271,SPSH,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_SPSH_003_R1.sort.proper.rmdup.bam,RD_SPSH_003,RD_SPSH_003,SPSH,272,SPSH,Eastern Valleys
